id,Z,female,low_income,baseline_score,D,Y
538,0,0,0,42.46987616988534,0,61.30490598853726
539,0,0,0,56.55261491921195,0,65.68219612581501
540,0,1,0,38.6802463240144,0,58.01124611666322
541,1,1,1,48.72711043204142,0,63.1615751605679
542,0,1,0,42.67403960555949,0,60.65407683938329
543,1,0,0,50.74120705784591,1,64.48445137390425
544,1,1,0,49.52116300541302,0,65.32147415535874
545,0,1,1,43.04553074586835,0,59.45686351477769
546,1,1,0,53.67256303850738,1,67.46779017676698
547,1,0,1,25.32010675146341,1,57.81780446067862
548,0,1,0,52.83164440785777,0,64.88440497434658
549,1,1,0,51.88529409525241,1,66.81792649600933
550,1,1,1,29.56266763291871,1,59.57813385878876
551,1,0,1,39.3548528542318,1,62.30786176044531
552,0,0,0,61.47068708295002,0,67.71383095734092
553,0,1,1,65.73500744479948,1,62.31224627868095
554,0,1,1,33.87171420706316,1,60.09788101267672
555,0,0,1,61.02038572681812,0,60.55091953463015
556,1,0,1,49.61117269569992,1,60.95911445683434
557,1,1,0,56.88416882120231,1,66.01329930703791
558,1,1,1,43.96854157429489,1,63.16424175841883
559,0,1,1,56.32678447938927,0,61.50738489957034
560,0,1,0,50.83035562725565,1,64.55006664708114
561,1,0,0,53.3657863482838,1,65.01785609108705
562,1,0,0,54.48709828558125,0,64.33642450022742
563,0,1,1,45.69989925318096,1,58.06642848302144
564,0,0,1,46.05257954342725,0,56.41522052499084
565,0,1,1,37.3141165503385,0,58.50165352468016
566,1,0,0,69.27248245039672,1,65.25322898911779
567,1,1,1,50.49461869493179,1,61.76511166313554
568,0,1,1,39.28082024943886,0,61.44372570670749
569,0,1,1,64.80485708117163,0,62.08757346478136
570,0,0,1,39.89742438480506,0,60.15468747803816
571,0,1,1,60.43344057170911,1,65.15225728181979
572,1,1,1,52.36136103803974,1,65.29435548414708
573,0,0,0,58.23250550635125,1,64.73161936805973
574,0,0,1,62.07720806486275,0,65.18038820052087
575,0,0,0,55.39788640009523,1,62.63487407067502
576,0,1,1,44.70005927727136,0,61.85873226294061
577,1,0,1,55.81297728249069,1,62.9947812720875
578,0,0,1,38.87396209131749,1,57.48933123335997
579,0,1,0,64.2814461585014,0,67.09945537775853
580,0,0,0,40.7390613212084,0,62.33020978072588
581,1,0,1,51.99283225874729,0,60.97203559021708
582,0,1,1,53.32253650639686,0,59.40155894659059
583,0,1,1,42.81874319349743,1,61.47863195717911
584,1,1,1,48.41145618075156,0,60.29279717721861
585,1,0,1,39.21731394728528,0,60.63715749161416
586,0,0,0,60.51513012770686,0,67.76495515967369
587,0,0,0,64.70190824060741,0,65.43922148124321
588,1,1,1,38.79563754144098,1,61.09893316716764
589,0,0,0,47.42885192558315,0,65.38210419713556
590,0,1,0,48.35122963019651,0,61.67326976615293
591,1,1,1,56.66133172113377,0,61.67626193958554
592,0,1,1,46.41904727877576,1,65.29474710081571
593,0,1,0,52.9858197189804,0,63.78487078633247
594,0,1,1,47.24593979542115,0,56.66156296698333
595,1,1,1,58.99534813914071,0,64.57176635560739
596,0,0,0,51.38865018989035,0,63.49600334207056
597,0,1,0,40.12073188621308,0,63.69403082591091
598,1,0,1,34.51321376002233,1,59.52851319616296
599,1,0,0,59.0680937846284,0,61.834076609433
600,0,1,1,46.32725342891423,0,61.25238750547734
601,1,0,0,45.95554594610737,1,68.71201656762346
602,0,1,0,56.23319424799358,0,63.85607393466055
603,0,1,1,52.93531830622666,0,63.01608502288295
604,0,1,1,45.79228918263586,0,60.7866989967652
605,0,0,0,48.90539159638693,0,62.61968780979206
606,1,1,0,51.12166716492466,1,65.59803263891538
607,0,1,0,80.56686043127702,0,68.50246746018266
608,1,1,0,53.91044711992674,1,64.67928352520052
609,1,1,1,54.0470729559454,1,63.52220368752825
610,1,1,1,50.04350796654819,1,65.36968357509237
611,0,1,0,31.56228638784207,0,55.19830558745168
612,0,1,0,61.19621881874288,0,68.01884955225592
613,1,1,1,52.10337590439126,0,62.56392245862499
614,1,1,1,43.705477697536,1,63.1845905579372
615,0,0,1,53.64519883715327,1,63.25716325768386
616,1,0,0,54.60851240414375,0,66.37114701686406
617,1,1,0,70.34715063419497,0,63.52071345407598
618,1,1,1,34.87962358237559,1,61.60616148633206
619,1,0,0,49.13268142641978,0,63.25679606625981
620,1,0,0,60.02999713236239,1,67.76025541192986
621,1,0,1,38.07756921990026,1,58.95765096249759
622,0,1,1,25.01227386010824,0,58.85323434626055
623,1,0,1,34.69163183236621,0,56.21028516956459
624,0,1,1,60.03139414724925,0,63.3398221428102
625,0,0,0,49.24290979943347,1,65.09795462644452
626,1,0,0,48.96126898311536,1,63.01975551220318
627,1,0,0,60.29442837456946,1,62.81456449384108
628,1,1,1,52.32628712802321,1,63.11637305715426
629,1,1,0,56.24828229075769,0,61.64463795915515
630,1,1,1,44.13148574887912,1,59.96589984448868
631,1,1,0,25.32595150524902,1,60.26021905406888
632,1,0,1,32.85589737446249,1,60.18716832155774
633,0,0,0,50.01890187510499,1,60.61678794838424
634,0,1,1,56.33796892218589,0,62.12718821605639
635,0,0,0,79.03864910333428,0,67.5050676852314
636,1,0,1,52.84181845202644,1,66.46147384556726
637,0,0,0,31.32999611013619,0,58.02916440320244
638,0,1,1,53.54792914613418,1,61.73366899914633
639,1,1,0,65.08477341627724,1,64.74359746907756
640,1,0,0,60.98881110533544,1,65.97927420384856
641,1,0,0,46.76176871799228,0,59.94663639852151
642,0,0,1,43.52890437522105,0,60.76901140250053
643,0,1,0,55.21548032086459,1,62.57864366999347
644,0,1,1,43.46225495746003,0,60.29660665125998
645,0,0,1,45.64979410727386,0,60.54494623874595
646,0,1,1,48.45207896535906,0,57.99569009033657
647,1,1,1,57.1969832586754,1,62.93764095636858
648,1,1,0,55.53439001590055,1,65.07252296007496
649,1,1,0,57.62943539225649,1,64.85057420483922
650,1,0,1,65.1741534351345,1,64.04815085653499
651,0,1,0,55.08341830382874,1,63.20967824690914
652,1,0,0,65.57334561750397,1,65.08234363160588
653,0,0,1,43.99224401643569,0,60.07105144167455
654,0,1,0,75.94049139208224,0,66.6704938048984
655,1,0,1,44.75660588283872,1,59.28254895688037
656,0,1,0,41.25157442066711,0,61.37607974018355
657,0,1,0,34.00228598319049,1,62.00964373185584
658,0,1,1,45.3094706139075,0,59.04459378656533
659,0,1,1,31.85008420273613,1,57.49858163815359
660,0,1,0,24.42684511536371,1,61.85876628475408
661,0,0,1,54.66627369329992,0,61.37645074641406
662,0,0,1,40.55276791454138,0,58.34654357376073
663,0,1,1,48.5750489254526,0,60.6509353037114
664,1,0,1,46.25053875983828,1,61.34321679794528
665,1,0,0,61.67995248702078,1,63.99140257521277
666,0,0,0,47.83501061764138,0,61.17250299590732
667,0,0,0,52.57632528386389,0,63.56297776112654
668,1,0,1,39.61039461393113,1,60.85508009807104
669,1,1,0,28.33810151780375,1,61.50710762175505
670,1,1,0,54.40686107868492,1,62.4701522738328
671,1,0,1,45.36095647496776,1,62.22495372912203
672,0,0,0,34.46042401424897,0,60.16123256429178
673,1,1,1,51.93729153387021,1,61.04509741323077
674,1,1,1,46.97180904393223,1,65.84236820585159
675,0,0,1,53.27012111411707,0,63.30427198676428
676,1,1,0,52.19493143796456,1,66.13124905071116
677,1,0,0,47.53569988387019,1,62.51377913399418
678,1,0,1,53.84036883480648,1,61.67316273367385
679,0,0,1,57.36142106259834,0,60.78556432323668
680,1,1,1,44.56154315725672,1,63.41007256332907
681,1,1,0,56.89842824815067,1,68.60025447626239
682,1,0,0,41.52838235023123,1,62.49869128069525
683,1,1,1,35.76582155653456,1,62.0803655737115
684,0,0,1,33.73504507064652,0,59.46240826876757
685,0,0,0,63.65827218461646,0,67.81435050205998
686,0,1,0,56.21182107156034,0,65.30308993902202
687,1,1,1,40.22657464441859,1,62.42738685912597
688,0,0,0,42.92262600124521,0,58.91456319135999
689,1,0,0,30.38566829300285,0,57.79535150856128
690,1,0,0,56.14499127810625,0,62.73684290287705
691,0,0,0,44.24539425756632,1,58.07126730928218
692,1,0,1,37.33869384372456,1,59.4875517795158
693,1,0,1,51.56355536431138,1,61.97986165563428
694,1,0,0,60.62365134168945,1,63.77904097202785
695,0,1,1,39.8465043041118,0,58.71656933016523
696,1,0,1,45.1299058908787,1,66.45447121407385
697,0,1,1,50.76113646053157,0,62.12336827893814
698,1,1,1,56.33963108594266,1,61.2593152462386
699,0,1,1,51.71218488298788,0,62.35772707970995
700,1,1,1,41.88739215419487,1,62.40440068751493
701,1,0,0,62.59462708357785,1,65.00199229158233
702,0,1,1,57.58967891449608,0,59.86404679190805
703,1,0,1,56.39423102556498,1,62.59512979445186
704,1,1,0,52.67908991956425,1,67.3512747906919
705,1,1,0,53.35714778364331,0,62.03957980632524
706,0,1,1,25.06846196907772,0,55.69992793718986
707,1,1,0,40.87767257437768,1,62.64341671319459
708,1,1,1,53.85766532902218,0,61.13881576315256
709,1,1,1,46.06616798442664,1,59.91530715335098
710,1,0,0,53.54567336035673,1,62.83278719674841
711,0,1,1,61.81048835186569,0,63.20962269710539
712,0,0,0,63.02378686877109,1,63.38531256623947
713,1,1,1,49.04873941481733,1,62.37446685146308
714,0,0,0,65.43394197748087,0,64.44907194471124
715,0,1,1,43.91874681996888,0,58.73700478444187
716,0,0,0,47.69304355128494,0,62.47147757409205
717,1,0,0,42.48411409205393,1,61.30786635701681
718,1,0,0,71.04820407175377,0,61.83726686954807
719,0,0,1,46.18415613129745,0,58.16558229299864
720,0,1,0,56.27036272025086,1,64.12803205291692
721,1,0,0,44.34696972609961,0,62.45959654070924
722,0,1,0,51.39375472056435,1,63.67081748634829
723,0,1,0,32.82219437991373,0,60.23464941017818
724,1,1,1,29.67997153522797,0,58.15995055652989
725,0,0,1,56.22101554363665,0,62.56179563163958
726,1,1,1,59.45480528491196,1,67.39289118339383
727,1,0,0,44.58248285472825,0,62.15548733824584
728,0,1,1,44.98759185540198,0,58.49462757269634
729,1,1,0,42.87784849889921,1,63.36922081381214
730,1,1,0,42.11497123464662,1,62.44452413035064
731,0,1,1,50.37475490853628,0,60.68215181381312
732,1,1,1,46.68069570666844,0,61.75229904036792
733,0,1,1,41.33665360805394,0,61.00089012695368
734,1,1,0,48.69576944277038,0,61.80306729002495
735,0,0,0,54.0953831482992,1,64.9772464488894
736,1,0,1,52.41285183164561,0,62.6623770632223
737,0,0,0,54.05066800954687,1,62.40159801571217
738,1,0,0,48.6426730795429,1,61.9594722249883
739,0,0,1,41.9180283578821,1,58.08408289788842
740,1,0,1,43.61115469768804,1,61.01690094181763
741,0,1,1,43.68912841084482,0,61.73425938376547
742,0,1,0,46.60875020122574,0,59.70687979063489
743,1,0,1,38.35025827024055,1,61.00852797041611
744,1,1,1,60.2583283237446,1,65.55145737823085
745,1,1,1,51.85980117986951,1,63.65316754648915
746,0,0,0,70.84925494539158,0,67.20322120049406
747,0,1,0,51.21898844632409,0,67.72862675938875
748,0,0,1,52.73505623446088,0,62.07020000153707
749,0,1,0,40.864008159143,0,61.77101084507422
750,1,1,1,60.13458141418671,0,61.8627646209492
751,1,0,0,55.57774743644013,1,60.73984916636804
752,0,0,0,47.19797202553826,0,59.78031558576859
753,0,0,1,25.43525256675636,0,55.84529219265796
754,1,1,0,48.51529676390091,0,61.63273496238412
755,0,0,0,51.02352727835876,1,61.95380254368907
756,0,1,1,46.36644006342672,0,59.20093003363606
757,1,1,1,67.78003482491016,1,65.64120078703
758,0,0,0,43.85727195175206,0,62.84044337500439
759,0,0,1,35.97709386161782,0,55.83659031047277
760,1,0,1,60.57529346872675,1,62.59749175944549
761,1,0,1,45.77427974315201,1,60.45264815945025
762,0,1,0,54.6447945745495,0,65.85385209821429
763,0,1,0,35.26991835742865,0,57.87701215858162
764,1,0,1,61.69483125137748,0,61.26558167630213
765,1,0,1,69.7451885436484,1,63.98159169901447
766,0,1,0,54.44088255981685,0,64.77468424780413
767,1,1,1,29.93926283507118,1,60.83682084060704
768,1,0,0,47.4272951350766,0,63.93371743968721
769,1,0,1,44.88129531976426,1,62.13303024193223
770,1,0,0,62.41999237715816,1,65.95764892011293
771,1,1,0,66.02660618260951,1,67.60096379349507
772,1,0,0,46.51053890485424,1,63.63260562304086
773,0,1,0,53.59379505612041,0,62.74265812130903
774,0,1,0,53.98814969668356,0,65.8417668825231
775,0,1,0,46.94306232475229,1,65.86774830877256
776,1,1,1,36.86729839444288,1,58.92517473771035
777,0,1,1,45.13259688808891,1,59.48662562374914
778,1,1,1,32.72281873128011,1,59.40046965028258
779,1,1,1,52.20384952743122,1,61.84626126667423
780,1,1,1,42.83240598287163,1,63.5387505434016
781,0,1,0,46.47428571808907,1,64.02466422629784
782,0,0,1,38.87461415382408,0,56.46111479993894
783,0,0,1,44.27492090164968,0,57.2684608671876
784,1,0,1,47.14684708282579,1,59.8938224036878
785,1,0,0,53.36945996143035,0,63.58957517528594
786,0,0,1,49.43934541987297,0,57.82842735608676
787,0,1,1,43.07613025007426,0,60.29525914791593
788,1,0,1,60.14863542045575,1,62.24304488722675
789,1,0,1,44.32686825771786,1,61.24984076262871
790,1,1,1,45.81244469533615,0,58.40937429059279
791,0,1,0,54.51186196251009,1,61.6091727116009
792,1,0,1,46.03230832602875,1,63.28608939879493
793,0,0,1,54.33957451650379,1,62.42486633714515
794,0,1,0,74.90393427702288,0,66.14544467663245
795,0,0,1,59.689173328393,0,62.90143983560649
796,1,0,1,64.77043289817556,1,65.24913377956248
797,1,1,0,41.90990147202442,0,59.94156784004618
798,0,1,1,44.5022567819038,0,58.00324727850958
799,1,0,0,36.48500863433559,1,60.41450838055368
800,1,1,1,42.72118497697797,1,61.26411608359819
801,1,1,1,42.46476150208505,1,61.53325996562396
802,1,0,0,42.93799804232212,1,63.13483536336374
803,0,0,0,59.46897022994102,0,62.8084038426335
804,0,1,0,64.79363971038734,1,67.62185984232489
805,0,0,0,56.12044271678144,0,62.81136196490915
806,0,1,0,47.41953277791724,0,63.49882916904237
807,0,1,0,52.21976029386645,0,63.39768528635989
808,1,0,0,62.67407361338326,1,60.55341871903335
809,1,1,0,24.02148784739908,1,58.24001614493696
810,0,0,0,44.67805308389837,1,62.6790636402575
811,0,0,1,41.69302454652203,0,57.39284420305184
812,0,1,1,51.40387359995488,0,64.22470762158659
813,0,0,1,51.65827250257588,0,59.9407124056928
814,1,1,1,66.50959278256032,1,66.15529845931093
815,1,0,1,32.99161021875238,1,56.58892789887019
816,1,0,0,59.9679465356414,0,59.90645798875678
817,1,0,0,56.00629940443542,1,65.15382474887369
818,0,0,0,40.30147294558881,0,60.2956340081243
819,1,0,1,44.02192511223086,0,60.28207065828895
820,0,0,1,41.73291040828933,0,60.84817305773957
821,0,0,1,35.61380047511958,0,56.11934093455326
822,0,1,0,62.16285572253021,1,66.37576961926047
823,0,1,0,31.02501967992175,0,60.75990037792348
824,0,0,0,38.5457026511648,0,59.68508596137713
825,1,1,0,45.43368137605127,0,61.30299809427584
826,0,0,0,55.88020488725635,0,63.13896725234845
827,0,0,0,54.90160837173756,0,63.3238506138429
828,1,0,1,58.54864145511124,0,63.60750404506855
829,1,0,0,55.01588776493916,1,66.59353317106111
830,0,1,1,54.85755069164628,1,59.37637067669053
831,1,0,1,46.06741119706686,1,64.11065511713814
832,1,1,0,39.40956320475203,1,63.69501711336124
833,0,0,1,47.69765777141662,0,61.20198496240428
834,1,1,0,44.91470614973252,1,63.38583332655477
835,1,1,0,39.59759061336981,0,66.61387101959053
836,1,0,1,47.61869439766508,1,60.68092298058643
837,1,0,1,40.73238140594307,1,61.78958558532535
838,1,1,0,62.5997346123102,0,64.84567623891972
839,1,1,0,44.75894123747602,1,62.4004602538928
840,1,0,0,58.48696492212422,1,62.24309233528117
841,0,1,1,34.33352234284227,0,57.83808585908169
842,0,1,1,75.87007173215953,0,63.57454415599798
843,0,0,0,38.57604771880857,1,63.62007129303121
844,1,1,1,38.76694074596665,1,60.9773517970117
845,1,0,0,44.3611274939551,1,56.58189762749668
846,1,1,0,22.16112008518499,1,57.90026743753158
847,0,1,1,33.49437114025403,0,57.74828597969471
848,1,1,1,45.30023981457471,1,65.76006721907527
849,1,1,1,58.66363378520562,1,65.39861267462389
850,1,0,1,47.5636128677979,1,60.76116410072139
851,0,0,0,44.58226489336326,1,61.56677745189802
852,0,0,0,42.45017166055953,0,60.66782749093797
853,1,0,1,37.07681349790458,1,61.48043214786487
854,0,0,1,66.98064911682889,0,65.27558762640825
855,0,1,0,50.52729024801523,1,65.59238209867117
856,0,1,0,64.07891769214127,1,63.53212232245431
857,1,0,1,40.91277793246653,0,63.57932604776691
858,1,0,1,37.46099807110743,1,59.39453662709432
859,1,0,0,34.88964450840299,1,61.88658750358376
860,1,1,0,45.89218410603441,1,63.04502051689705
861,1,1,0,49.66926107721506,1,60.88684035404697
862,1,0,0,65.47953527149632,1,64.58790879564778
863,0,0,0,59.5981469920898,0,61.91887669766774
864,1,0,0,38.06908482441969,1,61.96227054594343
865,0,0,0,54.56325165139397,0,64.12123417777384
866,0,1,0,33.94932019582733,0,61.38706828143282
867,0,0,1,33.50175556351869,0,59.55848294681049
868,1,1,0,51.18571610528988,1,63.80465139456574
869,1,1,1,45.28172248248599,1,65.82296464386931
870,0,0,0,45.38806707077212,0,59.94744866406673
871,1,1,1,49.91084025881354,1,60.93852274654564
872,1,0,0,54.92700799683738,1,64.0818659826588
873,0,1,0,48.94625095002696,0,62.69656333704586
874,1,1,1,45.9811373374956,1,61.63299552458376
875,0,0,1,52.20749842892943,0,60.13438385195585
876,0,1,1,53.64863715629316,0,62.09187884325591
877,1,0,0,45.95045632129765,1,62.54949512784445
878,1,0,0,64.70143355212814,1,65.50469764443038
879,0,1,0,65.84994990876996,1,65.83064085417922
880,0,0,1,52.92584268137021,0,62.39222361409944
881,1,0,0,57.18832058408577,1,62.25279515889945
882,1,0,0,51.27657665757602,1,65.5169708129401
883,0,1,0,59.5299377295791,0,64.49774720669136
884,1,1,1,61.65820205814329,1,66.2770532183024
885,1,1,1,24.62897220402429,1,59.08189567049757
886,1,0,0,46.4286168643075,1,60.3526549496424
887,1,0,1,41.06912451205185,1,62.58319886657509
888,1,0,0,39.31543027968119,0,62.70233303196122
889,0,1,0,29.60896827104017,0,55.02177335624631
890,1,1,0,50.10404454246041,1,60.90613770528692
891,0,1,1,27.47340728511947,0,56.72796240466067
892,0,1,1,42.60361918675618,0,60.00985048865178
893,0,0,0,61.43817897513141,0,60.13727386225803
894,1,1,0,66.06460037806249,1,65.13223937803832
895,1,1,0,43.18918371956982,0,63.34393874502465
896,0,0,1,70.47971380789542,1,65.32468751432397
897,0,0,1,71.50879048350731,0,66.27692820946346
898,0,0,0,57.09153045482392,0,60.72998190281717
899,0,1,0,34.84703885932059,1,58.83321456740002
900,0,0,1,60.60915580089048,1,66.19712679217012
901,0,1,1,52.12488329537626,0,63.18824402513819
902,1,0,0,54.40144423040057,1,62.93066457304437
903,1,0,1,30.04744777452731,1,59.42151060703772
904,1,1,0,60.80965368588229,1,65.74448707958439
905,1,0,1,43.07100536254527,1,60.09552153041315
906,1,1,0,66.86180924506007,1,62.83640289745571
907,0,1,1,39.54915661936233,0,62.50682398525049
908,1,1,1,53.47975316523353,1,65.37182497965527
909,1,1,0,43.52683251629908,0,64.74119931368374
910,0,1,0,64.12967403438991,1,67.0401914382719
911,1,1,1,35.62260226702986,1,60.39490401405602
912,1,0,1,24.68530082382426,1,57.9868166471193
913,0,1,1,42.69707642037336,0,61.2801770402518
914,0,0,0,40.98466456428056,0,59.704366490925
915,1,0,1,58.20658339647665,1,61.90183909934373
916,1,1,1,36.032748253207,1,56.32955518128208
917,0,0,0,57.57297601984605,1,64.25805883103041
918,0,0,1,43.18639339889454,0,58.87787428833303
919,1,1,1,52.61424727921435,1,65.78644304242388
920,1,0,0,45.35826901559923,0,62.19060919713918
921,0,0,0,31.84890415757505,0,59.47180605946471
922,1,1,0,55.89950499988645,1,66.86545288900346
923,1,0,0,51.24062221707941,0,63.44533958762974
924,0,0,1,66.6079121761075,0,63.89429091853873
925,1,0,0,41.49130954208184,1,59.08995694693835
926,0,1,0,41.65677352229518,0,65.4666389508937
927,0,1,0,30.59400245127944,0,60.26040447050841
928,1,1,1,62.22530900055763,1,66.86880379698653
929,0,1,0,59.28753418686983,1,67.16802556800147
930,1,1,0,31.02406695309534,0,62.25089146825102
931,0,1,0,45.43800326261355,0,58.69573466518651
932,1,1,0,47.38241407059162,0,61.97972578813027
933,1,0,0,45.99859663804946,0,62.32253593062892
934,0,1,1,64.11760239293821,0,62.07955002837726
935,0,0,0,64.57661863979732,0,63.1137389887141
936,1,0,1,45.14512031777462,0,61.41212747788946
937,1,1,1,55.3047601311067,1,65.17173084499515
938,0,1,0,61.01398991874341,0,64.39802362777618
939,1,1,0,52.9066872479033,1,63.83962547687209
940,1,1,1,11.48524025268699,1,58.21566241383655
941,1,1,1,42.99329645085817,1,60.7233140192964
942,0,0,1,56.85236103703827,0,61.96120305530066
943,0,0,1,39.0556948722166,0,57.15709762065067
944,1,1,1,38.48038124021377,1,58.74378539081742
